,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
0,5.0,"Reasonably priced, quality bounce house!","Great toy for our basement on hot and cold days with the added bonus of great white noise for colicky newborn! After a few months it still looks new, and it seems very likely to hold up to a good 5 years or so of use!",[],B003NSBMUI,B08J8P34NR,AGWSEISP3NKF47Q2CG45DBOYURYA,1474588315000,0,True
1,5.0,Kids love it,We got this about 3 years ago for my daughters birthday instead of renting a large one. Now my kids are 6 and 4 and love it every time I pull out the bouncy house for them. It’s very quick to set up and take down so I don’t mind setting it up on sunny days.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81OuyxrWdBL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81OuyxrWdBL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81OuyxrWdBL.jpg', 'attachment_type': 'IMAGE'}]",B003NSBMUI,B08J8P34NR,AFQKWXGOZ6N33TEWPESQEA7NQWIA,1522372082715,0,True
2,5.0,Well worth the money and love it,Very well made and the kids are having a wonderful time with it,[],B003NSBMUI,B08J8P34NR,AH4Y63G5LYJFFDFO3NQI5DHKNMPQ,1618443749152,0,True
3,5.0,Love love,My little. Ones love this,[],B003NSBMUI,B08J8P34NR,AGYBLSB3KPPNCPFWBGXTDUBK7YYA,1462328750000,0,True
4,5.0,Works as advertised,"Easy to set up, kids love it",[],B003NSBMUI,B08J8P34NR,AFTNPRNYCE3LAEOWOUBOYYB6XXGQ,1651842735675,0,True
5,5.0,Fantastic bouncy house,This is an awesome bouncy house that will get used time and time again. The stakes make it easy to anchor into the yard. The kids play on it for hours. It provides endless entertainment for our 4 year old and their friends. It’s very quick to inflate and deflate and once it’s deflated it’s simple to roll up and pack away.,[],B003NSBMUI,B08J8P34NR,AHMNNG6RBH3JNBP7KADPFDEBIMFQ,1668737978142,0,True
6,5.0,A HIT!,"I purchased this for my 3 year olds birthday party and it was a totally hit. It was much bigger than I expected and at one point we had 6 or 7 kids in it (closely supervised) and no one got trampled. The kids were ages 18 months to 8 years. I even went in it with my 18M old. I can't even imagine what the party would've been like had we not had the bouncy castle. It completely entertained the kids for 2.5 hours. I already have other parents wanting to rent this for their parties. You won't be disappointed. Sets up quickly, disassembles just as quick. I can see us using this for years to come.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/419TxjTbYLL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/419TxjTbYLL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/419TxjTbYLL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41q0vMFsJAL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41q0vMFsJAL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/41q0vMFsJAL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B003NSBMUI,B08J8P34NR,AGDZQPZCR5B4DH7DLNGYQKIMC24A,1335194849000,93,True
7,5.0,Love it,We bought this for my kids birthday party in may and they love it. The stakes aren't great. They're plastic and a couple bent and broke when we tried to take them out but that's not big deal. There were multiple kids on there at one time and it stayed aired up. It's awesome.,[],B003NSBMUI,B08J8P34NR,AFZPLNNNYQ3LEH4EWQ3WS6YCXMCA,1657664508591,0,True
8,5.0,Great bounce house,"Great bounce house. My kids absolutely love this thing. Well built strong fabric. Strong blower doesnt sag at all even with both me and my wife in it with the kids.  Not cheap plastic. Easy set up. I leave ours on a tarp in the back and whenever they want to play we just turn on the switch takes about 15 seconds to fill up. i have a 3 and a 1 year old and I suspect i wont have to get a bigger one for at least 3 years. Its good if YOU dont wanna play too hard. Im the dad 200lb+ and i can get in roll and crawl around and play  but If your looking to get in with the kids and &#34;JUMP&#34;,then definitely get the next size bigger. Id say 5-6 4year olds could play no problem. I do plan on putting a canopy over it to protect from sun. Highly recommend. Safe fun for kids and ACTIVE.",[],B003NSBMUI,B08J8P34NR,AFXFM2UH7KJFDAVE6DM43MR4LIWQ,1514829392174,0,True
9,5.0,Best money spent!,This is the best purchase we have ever made it! Not only is excellent quality and easy to store...but it keeps the kids busy for hours! We can even set it up in the basement during the winter to let them burn energy!,[],B003NSBMUI,B08J8P34NR,AGKWTZTBW66IO3NAUAMLEJEXUSNA,1573577706782,0,True
10,5.0,Quarantine winter life saver,"We are staying home with our 2 and 5 year olds to try and prevent the spread of Covid... while also living in Wisconsin... in the winter. How does one survive this? Well, if she can afford a bounce house, she buys a bounce house. We put it in our basement. Put a carefully crafted box with holes in it around the blower. Winter solved. Achieve one gold parenting star.",[],B003NSBMUI,B08J8P34NR,AG7QXH56MIJQDL3KIWMIUGWZYERA,1612571958468,0,True
11,5.0,Oh man my kids LOVE their bounce house,Oh man my kids LOVE their bounce house. It fits perfectly in our basement and we look forward to taking it in the backyard this summer. Kills some energy for sure!!,[],B003NSBMUI,B08J8P34NR,AHIUBPDQ2BD4N6L5WCAEEXCDBLUQ,1518469763823,0,True
12,5.0,One of our favorite purchases,"We purchased this bounce house for my 3 year old daughter and it's one of the best purchases we've made. We keep it inside, in our basement, so I can't speak to it's functionality outside, but we use this almost every day and we're very happy with it. It is big at 9x12, and keep in mind (especially if you plan to put this inside) the tube that connects the bounce house to the fan needs to be straight, so that adds about 4 feet of width to this. Since we do use this so often, I'm really happy with the quality, as we haven't had any issues. This keeps our daughter physical when it's too hot or cold to be outside. The weight limit is also 250 lbs, so I'll admit, I sometimes sneak in there and it's still holding air!  This is also super easy to set up - just connect the fan and it inflates quickly.  Take-down is also fast and easy.  Very highly recommended and very much enjoyed at our house.",[],B003NSBMUI,B08J8P34NR,AEFB7GQJUQWWIOK35NOMAC47PI6Q,1404220312000,1,False
13,4.0,The kids love it and it fits in my,what I was looking for but thought it would be bigger.  The kids love it and it fits in my basement,[],B003NSBMUI,B08J8P34NR,AH34JMDFLIJQG4CULYNDAHWAJUAA,1466473457000,2,True
14,5.0,Great buy!,Super easy setup! Our boys love this!!,[],B003NSBMUI,B08J8P34NR,AFKVFRZGIW5A5M4W5IPCVIKUYTPA,1671841301378,1,True
15,5.0,Best auntie ever!,"I bought this for a family event and it was a hit! It is easy to setup and take down and inflates quickly. The kids loved it! We had a 2, 3, 4, and 6 year old using it and it was a great fit. I'd recommend putting down padding at the bottom of the slide though, we used a thin camping mattress pad and it saved the kids from getting hurt as they hurtled from activity to another.",[],B003NSBMUI,B08J8P34NR,AGBS626GDPRDVX6GF4R4T6VKM3OQ,1500706556509,0,True
16,5.0,Best toy ever!,best toy i have ever bought. It is not super easy to bring with you but it is easy enough to lug it to places and ditch the kiddies for hours of fun. This is not as dangerous as a tramp but the kids still like it as if it was. My older one 7 still has fun with it and the younger one 2 which for some reason is listed below the age recommendation loves it too. This is such a good deal for what you get out of it.,[],B003NSBMUI,B08J8P34NR,AEHVBTVEONC5NQZ7WIXC4OEXEIGQ,1468849418000,1,True
17,4.0,"Bring it inside when it is damp, it will ...","Bring it inside when it is damp, it will mildew. Once it mildews it is very difficult to get it out. My daughter loves it other than that.",[],B003NSBMUI,B08J8P34NR,AGEKWLK2VUUFTP2WLYXDME3ZUHRQ,1451438431000,1,True
18,4.0,Great Buy! Fun for all the kids,"We just bought this and have used it two times. A prior reviewer helped curb fears that something was wrong when it leaked air... Apparently that is normal. I will say that we noticed some stitching looks a bit cheap, but hopefully it won't impact usage on the near term. I'm hoping for many more years on this. I bought for my 18 month old to practice jumping and for future gatherings with kids. We live in Minnesota and plan on using in our basement over the winter. It's a bit noisy but nothing that would deter me from using it. No problems talking over the noise and it isn't irritating to the point you would want to turn it off. I'm excited for more jumping in the near future!",[],B003NSBMUI,B08J8P34NR,AE4KMRD2WDDTASKBDEYFV6OFHH6Q,1447903510000,2,True
19,1.0,"Terrible, Terrible, Terrible","First bouncy house I purchased had holes, the replacement does not inflate fully and my children cannot enjoy themselves. Tried many solutions but it will not inflate properly, nor does it have the bounce that a bouncy house is supposed to have. In fact, it sort of collapses while inside. Terrible!",[],B003NSBMUI,B08J8P34NR,AGFEGUDDDWO4L5FXMMFFP3B3GWGA,1503087683940,17,True
20,5.0,Highly recommend,I am so happy with my purchase! This bounce house has gotten so much use out of it in just two short months since Christmas it’s already paid for itself! I have two boys myself and have had lots of other kids in it too. Super durable time and time again. Definitely recommend!,[],B003NSBMUI,B08J8P34NR,AFBTMI27DYIZUMHTM53DDDDOU6LQ,1581020627301,0,True
21,5.0,It’s bouncy.,My small people now bounce on this instead of the couch or the beds or the walls. It fits in our living room for hot and rainy days and packs up easily.,[],B003NSBMUI,B08J8P34NR,AFRWUOKDBZJQVMGOO3IWAXCGMDHQ,1595179493678,0,True
22,3.0,"Fun, but Questionable Quality","Initially, I was extremely happy with this product. It was easy to set up and take down and my 2 boys (ages 2 and 4) loved it. After a couple weeks I noticed small holes along some of the stitches on the slide and where the slide connects to the rest of the bounce house. I contacted customer service and inquired about the holes, and the response was to return it and receive a replacement. Customer service did extremely well. UPS picked it up the next day and delivered a new one within 4 days. However, the second one I received was actually worse than the one I sent back. Little holes everywhere, and it did not come with enough patches to fix those holes. Sadly, I sent it back as well. My boys were not happy.<br />While we did have them, they were a lot of fun for my boys. Large enough for 2 to 3 kids at a time, but small enough to even fit inside our basement on colder or wetter days.<br />I am guessing that several of the reviews written on his product were done within the first month, which is why it has such great reviews. However, I am not sure that it will be worth it in the long run, depending on how fast those stitches tear. A lot of the holes in the bouncers that I received were along seams, so I doubt it would have been fixable in the future.<br />I do like this product and would recommend it, but for the amount of money paid, I would want a higher guarantee that it would be worth it in the long run, or at least a year long warranty to make sure I get my money's worth. The holes may be small and insignificant at the start, but they will only get larger as time goes on.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715Avti9SWL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715Avti9SWL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/715Avti9SWL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71aQT1buiWL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71aQT1buiWL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71aQT1buiWL.jpg', 'attachment_type': 'IMAGE'}]",B003NSBMUI,B08J8P34NR,AHZO6WTDCJD5TS5WKWBYRPGDQGLQ,1476200464000,17,True
23,5.0,Five Stars,Best thing ever to entertain kids,[],B003NSBMUI,B08J8P34NR,AG22NGNYWFLRYTPYERKEAW4HLKSQ,1465015752000,0,True
24,1.0,Piece of junk!!!!!!,Do not buy. Bought for Christmas and today marks the last time it was jumped on. There are several holes in it and they can no longer use it.,[],B003NSBMUI,B08J8P34NR,AE6EOP2KBDQJF6XG4W7U3UFYM35Q,1455395254000,5,True
25,5.0,Good price for what you get,Strong material surprisingly. Has held up to multiple children bouncing on it. Good price for what you get. Kids love it,[],B003NSBMUI,B08J8P34NR,AGKOUCOIKMI3BCO2YAND4UFC4H5A,1471997635000,0,True
26,5.0,The whole neighborhood could come jump and play!,Very easy to put up and take down. Hours of fun!,[],B003NSBMUI,B08J8P34NR,AFMUWUBQ2UFFY4GPAUKAHMUU7P6Q,1554125352695,0,True
27,5.0,Simply the Best!!,"There is nothing negative I can say about this bounce house. We have had it since 2020 (over 2 years now) and it is still in perfect condition. We have used it outdoors multiple times and indoors in our basement. If you take care of it, it will last many years!! Our neighbor also had one and they left it outside for days and weeks at a time so theirs was pretty nasty. We always put it up after each use - it’s super easy to fold up and takes seconds to inflate!<br />  This bounce house has brought my 3 kids (5, 3, & 18m) hours and hours of fun so far and lots more to come! I see it lasting many more years with the condition it is in! If you a questioning it, just do it!! You won’t regret it! It also is a great nap-maker (just sayin 😉)!",[],B003NSBMUI,B08J8P34NR,AGFUUBOHP3IG7YJCIE55UU33AHOA,1670793174037,0,False
28,5.0,Brilliant!,The kids went nuts on this for hours...awesome!!!<br />Looking forward to using it again and again.....,[],B003NSBMUI,B08J8P34NR,AEOSKPHAN23RGJ3NW3OLI26PFYMA,1490235128000,0,True
29,5.0,Easy to set up and easy to tear down,High entertainment for tots in your backyard.  Can safely have three or four kids playing at once.  Easy to set up and easy to tear down.,[],B003NSBMUI,B08J8P34NR,AHULHODZHXISL6NHSVQ6LZTFFLRQ,1472577172000,0,True
30,5.0,So Happy!,I bought this for my son's 3rd birthday and its amazing. Super easy to set up and take down. Plus a great way for him to burn all of his energy. My sons loves it and we love it too!,[],B003NSBMUI,B08J8P34NR,AFTH3GVWW4VJN7BBRXIICG6HMZGQ,1561395344259,0,True
31,5.0,Quality is much better than expected,"Kids have been jumping in this thing nonstop for a week. Add a few balls and you've got an inflatable babysitter. It inflates in 20 seconds. Quality is much better than expected. The fan is very powerful. I have to pull kids out for mandatory water breaks. Its larger than you would think by the photos.<br /><br />Update: It supports  an adults weight, but the stitching has started to come loose after I've plopped down a few times (6' - 180 lb male). Though it now leaks air, its not a huge deal because the fan is still keeping up with the pace. A patch kit in included, but I dont think its necessary.<br /><br />It gets dirty easily, so I recomment buying a 16'x25' tarp and using steaks for outdoor use. Its a pain to clean, so dont let the kids in/out with muddy feet.<br /><br />All in all, the kids have begged for me me to set this up once a week.. for the last 8 months. They still love it, and it works great in the basement during the winter months.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81lPlz2vZZL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81lPlz2vZZL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81lPlz2vZZL.jpg', 'attachment_type': 'IMAGE'}]",B003NSBMUI,B08J8P34NR,AEAP3Z3KORY3FIGXCLGEEZICNRHA,1470089988000,17,True
32,5.0,Five Stars,Love it. Easy to use and set up.,[],B003NSBMUI,B08J8P34NR,AFFPB5KMDGRHVFCUSDBLEO6IPKSA,1466462303000,1,True
33,5.0,Durable and lots of fun,My granddaughter loves her bounce house and it is useful for her as she is super energetic. It’s durable and stands up well to an active toddler.  Highly recommend.,[],B003NSBMUI,B08J8P34NR,AG74M52D2FFKTAEFC7FQRNIAGSGA,1567339690570,0,True
34,5.0,My son loves it,Best gift I've ever bought anyone.  My four year old son loves it.  He is always asking to use it.,[],B003NSBMUI,B08J8P34NR,AESBX2WRZQHJDU44H765NHSWV2AQ,1545178197469,0,True
35,5.0,👍 Perfect!,My 4 year old grandson loved it! It’s bigger than I expected and just a great way to entertain kids. It’s not for big kids... max age probably 8 or 9.,[],B003NSBMUI,B08J8P34NR,AFKFCUDEY3QU5CCVWAQV4D5BRURQ,1612412025682,0,True
36,5.0,THE KIDS LOVE IT!,"I got a call from my 3 year old niece today ""I can come over and jump at your house??"" (she's 3, go easy on her broken English). She loves this thing... and she was just here yesterday. The kids jumped for almost 3 hours and then took the best naps of their lives (2 3 year olds and one 2 year old). They love this thing so much and it was a great purchase on my part!!",[],B003NSBMUI,B08J8P34NR,AHHUVEL2NQRVXOASF66II3ZZ4J7Q,1673301504772,0,True
37,5.0,We pop it up on cold days and the kids ...,We pop it up on cold days and the kids are sure to take a nap.  Can't wait to try it outside.,[],B003NSBMUI,B08J8P34NR,AFZEX7OO7XGMF2WNCRGC2HBYQZ3A,1516236441268,0,True
38,5.0,Great Entertainment for the Kids,"We bought this for our son's 3rd birthday and he loves it. Its been about 2 weeks and he's played on it most nights. I was surprised by the durability too. We had 6 kids ranging from 3 - 9 yo playing on it and it kept it held up very well. Its bigger then I thought to which makes it good for use at gatherings with a lot of kids. Currently we have it set up in the basement, but will likely be an outside toy when it warms up.<br /><br />Overall I'm very happy with the quality and size and expect to get a lot of use out of it over the next few years.",[],B003NSBMUI,B08J8P34NR,AFP4M7PW7TFVDI46FOLXC4DSF3QA,1645194940255,0,True
39,5.0,Great customer service and great product,Outstanding Customer Service and Products,[],B003NSBMUI,B08J8P34NR,AHX2ET5FJQPU3YFF22F2VMOHUYEA,1575955056837,0,True
